batch_idx,gt_theta,DA_theta,BC_theta,Ours_theta
52,10.000000,5.510313,5.972127,10.417305
53,10.000000,5.828308,6.176143,9.880508
54,10.000000,6.173785,6.087613,10.516623
55,10.000000,6.412019,6.149508,10.247888
56,10.000000,6.647229,6.127049,9.103766
57,10.000000,6.875577,6.151810,10.034253
58,10.000000,7.276163,6.780113,10.037583
59,10.000000,7.584643,6.617534,9.938586
60,10.000000,7.941014,7.077579,10.382399
61,10.000000,7.965568,7.300530,9.632288
62,10.000000,8.297635,6.809901,9.307119
63,10.000000,8.606574,6.660562,9.651054
64,10.000000,8.920146,7.797148,10.748667
65,10.000000,9.013550,7.769226,10.194290
66,10.000000,9.352821,7.887823,10.853885
67,10.000000,9.663574,7.992797,9.987114
68,10.000000,9.823044,8.344932,9.901730
69,10.000000,9.418263,8.757713,8.953091
70,10.000000,9.726021,8.821029,10.554573
71,10.000000,10.040491,9.042424,10.312664
72,10.000000,9.967594,9.016502,9.967321
73,10.000000,10.315828,9.436603,10.738536
74,10.000000,10.345363,9.473751,10.403747
75,10.000000,9.971854,9.499553,9.725214
76,10.000000,9.698670,9.563021,9.511232
77,10.000000,9.837142,9.537460,9.912112
78,10.000000,9.961228,9.490387,10.025033
79,10.000000,9.983878,9.767503,11.575551
80,10.000000,10.034212,9.790736,10.170487
81,10.000000,9.784272,9.680431,9.111007
82,10.000000,9.841975,9.685498,10.220630
83,10.000000,10.113796,9.686521,10.316524
84,10.000000,9.970782,9.624072,9.917693
85,10.000000,9.928187,9.797114,9.902837
86,10.000000,10.022171,9.730756,10.149100
87,10.000000,9.970021,9.713488,9.868595
88,10.000000,9.666707,9.490023,9.364960
89,10.000000,9.702897,9.654157,9.888269
90,10.000000,9.701704,9.730780,9.722336
91,10.000000,9.786593,9.594858,10.294508
92,10.000000,9.995567,9.737276,10.128011
93,10.000000,9.983155,8.932559,9.960757
94,10.000000,10.012358,8.760384,10.921381
95,10.000000,10.005901,8.814231,9.965541
96,10.000000,10.003593,9.123717,9.955219
97,10.000000,10.043491,9.062863,10.168443
98,10.000000,9.835810,8.981081,9.156173
99,10.000000,9.487170,8.981572,7.758450
100,15.000000,9.855802,8.817404,14.806258
101,15.000000,10.025158,9.377680,14.721826
102,15.000000,10.387339,9.888559,15.285098
103,15.000000,10.676406,10.000771,14.953974
104,15.000000,10.943842,9.974737,14.525548
105,15.000000,11.361631,9.787131,14.664922
106,15.000000,11.649296,10.544016,14.737336
107,15.000000,12.021705,11.814356,14.936498
108,15.000000,12.059981,11.763751,14.796079
109,15.000000,12.286120,11.815634,14.598209
110,15.000000,12.659310,12.243203,14.923906
111,15.000000,12.827094,12.292006,14.721121
112,15.000000,13.251836,12.357671,14.510145
113,15.000000,13.383387,12.132848,14.535249
114,15.000000,13.528356,12.520059,14.592108
115,15.000000,13.748577,12.632455,14.702529
116,15.000000,13.952339,12.695979,14.792673
117,15.000000,14.182391,13.583175,15.029176
118,15.000000,14.309500,15.941130,14.900765
119,15.000000,14.381612,16.967128,14.689595
120,15.000000,14.420374,16.981290,14.680031
121,15.000000,14.487182,17.011156,14.649244
122,15.000000,14.524650,17.009447,14.728322
123,15.000000,14.515559,17.009280,14.477997
124,15.000000,14.572921,17.014811,14.854276
125,15.000000,14.543222,16.989252,14.448529
126,15.000000,14.537441,17.021208,14.418570
127,15.000000,14.529248,17.018300,14.503250
128,15.000000,14.587575,17.016742,14.886469
129,15.000000,14.670719,17.067390,14.841510
130,15.000000,14.690748,17.038414,14.883059
131,15.000000,14.695232,17.030998,14.769146
132,15.000000,14.638195,17.031603,14.417897
133,15.000000,14.697446,17.089759,15.004935
134,15.000000,14.701056,17.065945,14.760481
135,15.000000,14.690795,17.062141,14.615959
136,15.000000,14.709953,17.090283,15.038341
137,15.000000,14.697024,17.093882,14.696277
138,15.000000,14.690573,17.092768,14.591270
139,15.000000,14.714949,17.079922,14.827199
140,15.000000,14.716076,17.061162,14.732956
141,15.000000,14.693371,17.049629,14.354159
142,15.000000,14.701452,17.048930,14.777630
143,15.000000,14.703934,17.063434,14.844528
144,15.000000,14.687955,17.053103,14.604860
145,15.000000,14.715263,17.079915,14.931006
146,15.000000,14.709759,17.062252,14.636405
147,15.000000,14.704695,17.071574,14.524602
148,15.000000,14.715405,17.076846,14.834149
149,15.000000,14.707205,17.068379,14.525233
150,20.000000,14.843514,17.117124,17.247407
151,20.000000,15.144734,17.145641,19.279638
152,20.000000,15.450349,17.252423,19.644893
153,20.000000,15.718827,17.287600,19.652604
154,20.000000,15.993522,17.294103,19.706732
155,20.000000,16.344619,17.359772,19.731835
156,20.000000,16.676739,17.306529,19.706597
157,20.000000,16.977526,17.291969,19.861220
158,20.000000,17.296570,17.396610,19.798499
159,20.000000,17.660268,17.421762,19.871465
160,20.000000,17.874710,17.494757,20.010401
161,20.000000,18.036522,17.448570,19.672439
162,20.000000,18.266121,17.440368,19.922574
163,20.000000,18.449217,17.445160,19.804486
164,20.000000,18.654473,17.501686,19.737835
165,20.000000,18.824275,17.294814,19.706948
166,20.000000,18.963536,17.383234,19.572072
167,20.000000,19.080539,17.353409,19.680736
168,20.000000,19.161813,17.433664,19.686270
169,20.000000,19.215704,17.500122,19.642573
170,20.000000,19.261821,17.493493,19.825878
171,20.000000,19.316724,17.493242,19.724760
172,20.000000,19.339685,17.492510,19.538157
173,20.000000,19.343427,17.493319,19.498457
174,20.000000,19.371611,17.498869,19.624436
175,20.000000,19.404314,17.499083,19.767922
176,20.000000,19.430984,17.493395,19.684034
177,20.000000,19.480722,17.489922,19.725582
178,20.000000,19.474289,17.488164,19.521090
179,20.000000,19.470197,17.484996,19.455063
180,20.000000,19.484838,17.466310,19.584750
181,20.000000,19.529562,17.408473,19.825290
182,20.000000,19.538881,17.400251,19.751786
183,20.000000,19.570972,17.414688,19.768641
184,20.000000,19.619764,17.377774,20.007008
185,20.000000,19.650332,17.377687,19.988035
186,20.000000,19.636021,17.397292,19.619238
187,20.000000,19.616382,17.400347,19.394812
188,20.000000,19.632300,17.416139,19.607058
189,20.000000,19.641199,17.407721,19.735351
190,20.000000,19.648764,17.408480,19.732024
191,20.000000,19.639985,17.411648,19.535190
192,20.000000,19.647943,17.411427,19.670047
193,20.000000,19.647023,17.427117,19.617910
194,20.000000,19.645235,17.494415,19.615947
195,20.000000,19.653309,17.513729,19.785037
196,20.000000,19.653698,17.507146,19.740285
197,20.000000,19.661978,17.507069,19.787569
198,20.000000,19.684517,17.497454,19.836608
199,20.000000,19.686214,17.499222,19.724202
200,25.000000,19.967570,17.485229,21.720545
201,25.000000,20.286250,17.514327,23.560296
202,25.000000,20.592762,17.460447,23.813585
203,25.000000,20.833930,17.461202,24.164352
204,25.000000,20.938090,17.462430,23.981827
205,25.000000,20.981512,17.554360,24.231898
206,25.000000,20.992726,17.621358,24.072762
207,25.000000,20.996179,17.736546,24.344332
208,25.000000,20.956441,17.759154,24.382511
209,25.000000,20.987928,17.749590,24.380151
210,25.000000,20.995332,17.790201,24.323591
211,25.000000,20.997333,17.819960,24.414974
212,25.000000,20.998429,17.821018,24.290804
213,25.000000,20.998888,17.833079,24.017594
214,25.000000,20.999199,17.813041,24.122169
215,25.000000,20.999397,17.802720,24.254652
216,25.000000,20.999520,17.864023,24.378803
217,25.000000,20.999602,17.818356,24.196303
218,25.000000,20.999662,17.749963,24.227162
219,25.000000,20.999717,17.723701,24.199564
220,25.000000,20.999752,17.774169,24.270704
221,25.000000,20.999790,17.768446,24.396529
222,25.000000,20.999814,17.782421,24.608142
223,25.000000,20.999836,17.774243,24.217154
224,25.000000,20.999852,17.798649,24.349418
225,25.000000,20.999869,17.792228,24.644982
226,25.000000,20.999884,17.784559,24.516196
227,25.000000,20.999894,17.785727,24.341147
228,25.000000,20.960875,17.780876,24.164279
229,25.000000,20.986889,17.789811,24.031935
230,25.000000,20.994026,17.864157,24.323087
231,25.000000,20.996750,17.871289,24.037465
232,25.000000,20.998003,17.890546,24.123084
233,25.000000,20.998750,17.880484,24.256422
234,25.000000,20.999147,17.886385,24.287427
235,25.000000,20.999370,17.872244,24.229296
236,25.000000,20.999505,17.874453,24.292531
237,25.000000,20.999605,17.874782,24.285704
238,25.000000,20.999685,17.870844,24.272832
239,25.000000,20.999741,17.871537,24.193358
240,25.000000,20.999787,17.858893,24.346837
241,25.000000,20.999814,17.855348,24.409829
242,25.000000,20.999839,17.856923,24.197926
243,25.000000,20.999860,17.860684,24.287317
244,25.000000,20.999876,17.857836,24.416433
245,25.000000,20.999891,17.859776,24.203627
246,25.000000,20.999902,17.862334,24.186528
247,25.000000,20.999911,17.854379,24.082114
248,25.000000,20.999920,17.855628,24.188044
249,25.000000,20.999927,17.849516,24.230038
250,30.000000,20.999937,17.789292,20.979825
251,30.000000,20.999947,17.828662,23.423255
252,30.000000,20.999954,17.842669,25.708142
253,30.000000,20.999960,17.864881,27.736651
254,30.000000,20.999964,17.826655,28.559856
255,30.000000,20.999968,17.836489,28.342420
256,30.000000,20.999972,17.824231,28.309553
257,30.000000,20.999975,17.791202,28.258647
258,30.000000,20.999977,17.783943,28.587113
259,30.000000,20.999979,17.757497,28.944722
260,30.000000,20.999980,17.811829,29.161302
261,30.000000,20.999982,17.850318,28.984160
262,30.000000,20.999983,17.897391,29.113057
263,30.000000,20.999984,17.878751,29.227931
264,30.000000,20.999986,17.911117,28.872050
265,30.000000,20.999987,17.961584,28.934966
266,30.000000,20.999987,18.036583,28.776952
267,30.000000,20.999988,18.048219,28.810016
268,30.000000,20.999989,18.052531,28.729092
269,30.000000,20.957092,18.083343,28.690005
270,30.000000,20.995519,18.068170,28.670616
271,30.000000,20.998385,18.072039,29.270071
272,30.000000,20.999254,18.100933,29.226471
273,30.000000,20.999562,18.101622,29.076182
274,30.000000,20.999723,18.097775,29.066168
275,30.000000,20.999807,18.104425,29.097727
276,30.000000,20.999860,18.100474,29.131790
277,30.000000,20.999892,18.094873,28.753283
278,30.000000,20.999914,18.091520,28.789282
279,30.000000,20.999927,18.087355,28.852667
280,30.000000,20.999940,18.079748,28.922435
281,30.000000,20.999950,18.079090,28.872210
282,30.000000,20.959110,18.067111,28.772110
283,30.000000,20.995611,18.030084,28.792400
284,30.000000,20.998558,18.028645,28.814916
285,30.000000,20.999296,18.012918,28.898311
286,30.000000,20.999605,17.991564,28.834442
287,30.000000,20.999750,17.969718,28.781757
288,30.000000,20.999823,18.012375,28.844000
289,30.000000,20.999871,18.023891,28.811986
290,30.000000,20.959831,18.010595,28.873511
291,30.000000,20.996473,17.973438,28.835434
292,30.000000,20.998811,17.969481,28.796860
293,30.000000,20.999423,17.975443,28.704154
294,30.000000,20.999651,17.967068,28.664673
295,30.000000,20.999767,17.971247,28.847979
296,30.000000,20.999838,17.972225,28.957252
297,30.000000,20.999875,17.994038,28.819470
298,30.000000,20.999906,17.992301,29.036001
299,30.000000,20.999924,17.947776,28.947836
