t,Va_N,Va_E,Va_D,y_VN,y_VE,y_VD,thetaN_true,thetaE_true,thetaD_true
97.10249999994794,11.461491527931607,81.5527507995557,-0.08025139459139072,12.166138846026834,78.99765478084467,1.5569252223426844,0.704647318095228,-2.5550960187110245,1.6371766169340751
97.20249999994785,11.461315575053915,81.55149883083034,-0.08195036684574862,11.668725321459426,78.56673690946558,1.3252398548806144,0.20740974640551152,-2.9847619213647607,1.407190221726363
97.30249999994776,11.46113733652135,81.55023059882527,-0.08362824721589858,11.382993801443892,78.69487637015213,1.454102802613547,-0.07814353507745841,-2.8553542286731326,1.5377310498294456
97.40249999994766,11.460956853026563,81.54894639308371,-0.0852848171334242,12.004757384228803,78.80211446022314,1.834635181927877,0.5438005312022398,-2.74683193286057,1.9199199990613012
97.50249999994756,11.460774167459189,81.54764651878126,-0.08691977962500438,12.323023834168124,78.57502038564456,1.645982547227879,0.862249666708935,-2.9726261331367,1.7329023268528834
97.60249999994748,11.460589322724616,81.54633128120571,-0.08853285625919186,11.87086909850278,78.605913805223,1.361539805607079,0.4102797757781644,-2.940417475982708,1.450072661866271
97.7024999999474,11.460402359930969,81.54500097285656,-0.09012386817577445,12.002797555522102,78.94572205853729,1.6346679012083327,0.5423951955911331,-2.5992789143192696,1.724791769384107
97.8024999999473,11.460213322501033,81.54365590270275,-0.09169254207932459,12.153420866324044,78.95885186798237,2.019781691049978,0.6932075438230108,-2.584804034720374,2.111474233129303
97.9024999999472,11.460022255842746,81.54229639383904,-0.0932385435910064,11.997501621362439,78.90990708578316,2.0509754225928885,0.5374793655196923,-2.632389308055883,2.144213966183895
98.00249999994712,11.459829204932644,81.5409227662897,-0.09476157876229543,11.854845071436992,79.00119019104791,2.011817175392722,0.39501586650434883,-2.5397325752417808,2.1065787541550174
98.10249999994704,11.459634214044604,81.53953533507983,-0.09626140732123638,12.254933216028984,79.11074154453033,1.8992372342500992,0.7952990019843797,-2.4287937905495105,1.9954986415713356
98.20249999994694,11.459437325698579,81.53813440275466,-0.09773787897874876,11.899305130483398,79.15511948382589,1.5593764577349631,0.43986780478481946,-2.38301491892878,1.657114336713712
98.30249999994685,11.459238584771565,81.53672028863063,-0.0991907512827835,11.8576915195093,78.79467411672151,1.8714020875136754,0.3984529347377349,-2.7420461719091174,1.9705928387964589
98.40249999994676,11.459038036089854,81.53529331166335,-0.10061979906622805,12.466390682871056,79.25333258334535,2.089672690401651,1.0073526467812017,-2.2819607283179986,2.190292489467879
98.50249999994666,11.458835726225866,81.5338538032327,-0.10202473983899027,12.190884659489905,78.90218654610027,1.4457016999090224,0.7320489332640389,-2.6316672571324293,1.5477264397480126
98.60249999994656,11.458631701087036,81.53240208998743,-0.10340533903739806,11.80818434441343,78.89601361232891,2.216723982773289,0.3495526433263946,-2.6363884776585196,2.320129321810687
98.70249999994648,11.458426005816529,81.5309384931375,-0.10476141238616096,12.15651087042573,78.96446022309462,1.8776930752587533,0.6980848646092009,-2.5664782700428823,1.9824544876449142
98.8024999999464,11.458218687134297,81.52946334511272,-0.10609271849890255,11.580653029085175,78.65306282471025,1.8568311362712562,0.12243434195087838,-2.8764005204024707,1.9629238547701586
98.9024999999463,11.458009791997611,81.5279769800315,-0.10739902456902685,12.289596956668431,78.67170800732877,1.8682699901197486,0.8315871646708195,-2.8562689727027286,1.9756690146887754
99.0024999999462,11.457799365346789,81.52647971766076,-0.1086801996440388,11.417584180751176,78.99946538768259,2.1275948115422056,-0.04021518459561346,-2.527014329978172,2.2362750111862444
99.10249999994612,11.457587452086718,81.5249718775154,-0.10993612396338388,11.922075529831185,78.66212143744359,2.5006729264900667,0.46448807774446577,-2.862850440071804,2.6106090504534505
99.20249999994604,11.457374099753794,81.52345379783449,-0.11116656755711136,11.996768287013827,79.26017524560552,1.501974934938049,0.5393941872600329,-2.2632785522289653,1.6131415024951603
99.30249999994594,11.4571593560095,81.5219258177471,-0.11237131611795717,11.625171365324016,78.38473905130763,1.994428867860846,0.16801200931451682,-3.1371867664394637,2.106800183978803
99.40249999994585,11.456943268565501,81.52038827673944,-0.11355016403545733,11.484165310655982,78.24338336562653,1.5104218665647515,0.027222042090480014,-3.277004911112904,1.6239720306002088
99.50249999994575,11.456725884411716,81.51884150916185,-0.11470295631537972,11.864682975677683,78.757884410944,1.3212389673976253,0.40795709126596624,-2.7609570982178475,1.4359419237130049
99.60249999994566,11.456507251992623,81.51728585971507,-0.11582948279684713,11.738832644350401,78.85608009265897,1.112338027060844,0.28232539235777787,-2.661205767056096,1.2281675098576912
99.70249999994556,11.456287417215176,81.51572165504392,-0.11692965830203247,12.010187006889275,79.0191569443959,2.1030266036935434,0.5538995896740999,-2.496564710648022,2.2199562619955757
99.80249999994548,11.456066431351294,81.51414925996704,-0.11800317002882714,12.117275263184263,79.18303054178351,1.7803413715205387,0.6612088318329691,-2.3311187181835313,1.8983445415493658
99.9024999999454,11.455844342648676,81.5125690177847,-0.11904986424711889,12.428698108283754,78.87252631009142,2.31513093048672,0.9728537656350772,-2.6400427076932877,2.4341807947338387
100.0024999999453,11.455621197919077,81.5109812615798,-0.1200696561628144,12.16007495384425,78.66544954679229,1.7433238707675907,0.7044537559251722,-2.845531714787511,1.863393526930405
100.1024999999452,11.45539704397303,81.50938632442676,-0.1210624652445952,11.457387806141472,79.19436426821039,1.6049101323366173,0.001990762168443405,-2.315022056216369,1.7259725975812126
100.20249999994512,11.455171928878638,81.50778454834737,-0.1220281627894963,12.349519612381732,79.49224579359903,1.6890786154137363,0.8943476835030943,-2.0155387547483494,1.8111067782032326
100.30249999994504,11.454945900069903,81.50617627085292,-0.12296665211177213,11.99092307865447,78.78253082389021,1.7969356194253343,0.5359771785845664,-2.7236454469627036,1.9199022715371064
100.40249999994494,11.454719004721458,81.50456182760776,-0.12387785845683985,12.644151271585237,79.21143013626295,1.7565274508669564,1.1894322668637787,-2.2931316913448145,1.8804053093237962
100.50249999994485,11.454491292337016,81.50294157084934,-0.12476160703738007,12.297132435215467,78.20720572906275,1.7203902611502415,0.8426411428784504,-3.295735841786594,1.8451518681876216
100.60249999994475,11.454262808711938,81.50131582642854,-0.1256178979366954,11.12990225811192,79.16026395600095,1.0317263942783366,-0.3243605506000178,-2.3410518704275907,1.1573442922150319
100.70249999994466,11.454033602982523,81.49968494396833,-0.1264465810109444,12.142829747569772,78.5504884576476,2.449265489984928,0.6887961445872486,-2.949196486320726,2.5757120709958725
100.80249999994456,11.453803725624399,81.49804928262138,-0.12724746599547174,11.598937700999723,78.72105512766957,2.1885069174277443,0.1451339753753242,-2.7769941549518076,2.315754383423216
100.90249999994448,11.453573221737463,81.49640916329012,-0.12802060338617358,12.111175607237348,78.88026529065135,1.6110063032623907,0.6576023854998847,-2.616143872638776,1.7390269066485642
101.0024999999444,11.45334213945353,81.4947649284506,-0.1287659086053992,12.006202667008614,78.59155175132726,1.6295346636909303,0.5528605275550835,-2.9032131771233467,1.7583005722963294
101.1024999999443,11.453110530450976,81.49311694581309,-0.12948315002840186,11.964505087830789,79.03403991594442,1.7028634451533413,0.5113945573798121,-2.4590770298686677,1.8323465951817433
101.2024999999442,11.452878441987956,81.49146555163703,-0.13017230576834976,12.231392244065463,78.36703536766794,2.101008299290405,0.7785138020775064,-3.124430183969102,2.231180605058755
101.30249999994412,11.452645922358695,81.48981108955373,-0.13083330780650262,12.114483663045348,79.30332730166896,1.836794930371649,0.661837740686653,-2.186483787884761,1.9676282381781518
101.40249999994404,11.45241302168417,81.48815391619237,-0.13146601722584172,11.946459830875128,78.85215705182824,1.3304543439203007,0.49404680919095767,-2.635996864364126,1.4619203611461424
101.50249999994394,11.45217978570173,81.48649435699123,-0.1320704910696728,11.90884148843619,78.86404701132766,1.7163129716817995,0.45666170273445883,-2.6224473456635704,1.8483834627514724
101.60249999994384,11.451946263568539,81.48483276172149,-0.1326466341166975,11.485535563306678,78.95372881758975,1.374332460889394,0.03358929973813962,-2.53110394413175,1.5069790950060915
101.70249999994375,11.451712500912599,81.4831694550437,-0.1331945089542482,11.911808794834323,79.06020559763111,1.4628891761722747,0.46009629392172435,-2.4229638574125767,1.5960836851265228
101.80249999994366,11.451478544586752,81.48150477033286,-0.13371412055881635,11.938443378288705,78.67111364296645,1.8363573739963022,0.4869648337019519,-2.810391127366413,1.9700714945551185
101.90249999994356,11.451244441954312,81.47983904459623,-0.13420544788150418,11.63007896222524,78.33613613209349,1.0514925862562292,0.17883452027092755,-3.143702912502753,1.1856980341377334
102.00249999994348,11.451010241663976,81.47817262399026,-0.1346684146730316,12.628297641664602,79.00319117319178,2.158777806424038,1.177287400000627,-2.4749814507984853,2.2934462210970694
102.1024999999434,11.450775990898398,81.47650584423678,-0.1351030192084993,11.863065552658899,79.13491440693257,1.5393216674233783,0.41228956176050136,-2.3415914373042144,1.6744246866318775
102.2024999999433,11.450541735179218,81.47483902923669,-0.13550932346083602,11.596208771400836,79.05058031678654,1.5841313633520315,0.14566703622161692,-2.4242587124501496,1.7196406868128675
102.3024999999432,11.450307524610013,81.47317253549534,-0.13588718903942867,12.052779682681981,78.92050888991238,1.8495320309577081,0.602472158071968,-2.5526636455829603,1.9854192199971368
102.40249999994312,11.450073407278882,81.47150670517723,-0.13623658071311603,11.910748559860288,78.10032054147224,1.3153249126524849,0.4606751525814057,-3.371186163704989,1.451561493365601
102.50249999994304,11.44983942633703,81.46984184531954,-0.13655767251773113,12.14398835265031,79.37556977736243,1.6608643715040377,0.694148926313278,-2.094272067957112,1.7974220440217687
102.60249999994294,11.449605631159177,81.46817830724123,-0.13685035537242868,12.388033166728677,78.07682339035932,2.1181536066114717,0.9384275355695002,-3.391354916881916,2.2550039619839004
102.70249999994284,11.449372070054462,81.46651643467983,-0.1371145770062232,11.633197166462141,78.48412303031326,1.5809261184718189,0.18382509640767802,-2.982393404366572,1.718040695478042
102.80249999994275,11.449138787931716,81.46485654717833,-0.13735043807242917,12.062644599654773,78.42718487955626,1.9694564274904511,0.6135058117230563,-3.0376716676220683,2.10680686556288
102.90249999994266,11.448905828899473,81.4631989585852,-0.137558059224254,11.540746650388872,78.82566181109459,1.4052724085571668,0.09184082148939837,-2.6375371474906086,1.5428304677814209
103.00249999994256,11.44867324423237,81.46154403373849,-0.13773724754896186,12.037190045272848,78.17792647137246,1.3764470320593105,0.5885168010404761,-3.283617562366029,1.5141842796082723
103.10249999994248,11.44844107846331,81.45989208950624,-0.13788811349150684,11.598224895103236,79.0544489229138,0.9981808751089016,0.14978381663992651,-2.4054431665924367,1.1360689886004085
